source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
131.119.152.216,10.0.98.69,39458,8080,TCP,3028,142.66,1,1,France,23-01-2025 12:16,Malware,1
138.133.180.65,10.0.63.140,6446,5432,DNS,681,1.948,0,1,Russia,17-01-2025 02:12,Normal,0
3.248.105.37,10.0.167.103,23506,22,TCP,228,1.473,0,0,Germany,18-01-2025 16:01,Normal,0
61.15.192.92,172.16.175.138,12428,53,HTTP,898,3.052,1,0,United States,24-01-2025 08:31,Normal,0
165.187.37.223,192.168.120.69,22618,443,UDP,2371,0.0476,0,0,United States,08-01-2025 23:34,DDoS,1
130.11.146.143,172.16.240.16,42709,6667,TCP,2968,231.55,2,0,Russia,17-01-2025 00:34,Malware,1
84.55.63.127,172.16.178.216,12769,25,DNS,1455,0.569,1,0,United States,15-01-2025 20:26,Normal,0
155.16.1.15,172.16.11.48,47471,21,TCP,114,1.442,114,0,Brazil,05-01-2025 02:44,Brute Force,1
220.167.205.121,172.16.149.112,42295,20990,TCP,68,0.0163,0,0,United States,28-01-2025 09:22,Port Scan,1
103.65.237.114,172.16.1.128,5441,443,HTTP,279,0.119,0,0,France,10-01-2025 23:31,Normal,0
228.5.163.192,10.0.186.147,10074,8080,DNS,1158,3.276,1,1,China,10-01-2025 16:20,Normal,0
7.230.186.16,192.168.79.84,28045,80,ICMP,4103,0.0928,0,0,United Kingdom,15-01-2025 21:11,DDoS,1
195.199.207.165,10.0.64.17,16122,21,HTTPS,30003,814.21,0,1,China,04-01-2025 13:57,Data Exfiltration,1
245.113.21.166,172.16.148.131,19972,62472,UDP,59,0.0463,0,0,United Kingdom,26-01-2025 00:40,Port Scan,1
46.104.249.140,192.168.34.131,42088,22,HTTPS,1418,2.858,0,0,Canada,05-01-2025 20:27,Normal,0
66.100.138.239,172.16.163.5,7931,8080,ICMP,2117,0.0252,0,0,United Kingdom,14-01-2025 07:57,DDoS,1
157.32.15.181,192.168.102.236,49918,12162,TCP,85,0.0476,0,0,South Korea,06-01-2025 03:18,Port Scan,1
128.252.254.27,172.16.87.65,63875,25,DNS,472,1.727,1,1,United States,30-01-2025 01:43,Normal,0
120.110.223.206,172.16.241.90,62060,1337,HTTP,1535,136.9,3,1,India,16-01-2025 09:17,Malware,1
60.21.161.10,172.16.79.225,26456,8080,DNS,842,2.15,0,1,United States,29-01-2025 00:57,Normal,0
142.100.254.128,10.0.222.104,49489,1547,UDP,52,0.0162,0,0,Germany,09-01-2025 04:59,Port Scan,1
24.22.63.186,172.16.48.117,25917,80,ICMP,5244,0.0044,0,0,Nigeria,27-01-2025 09:29,DDoS,1
155.236.39.25,172.16.200.50,55515,5432,HTTP,1070,2.611,0,1,India,27-01-2025 07:07,Normal,0
13.228.154.176,10.0.129.109,23139,80,ICMP,3589,0.0187,0,0,United Kingdom,18-01-2025 19:42,DDoS,1
30.213.241.187,192.168.178.80,23507,8080,HTTPS,2490,111.01,0,1,Russia,05-01-2025 04:01,Malware,1
136.108.248.42,192.168.70.224,17408,31496,UDP,75,0.0468,0,0,United States,25-01-2025 09:55,Port Scan,1
224.66.76.30,192.168.118.174,13608,80,HTTPS,351,0.392,1,1,China,26-01-2025 08:25,Normal,0
32.198.113.28,10.0.168.124,37162,6667,TCP,3882,50.33,2,1,Brazil,15-01-2025 02:55,Malware,1
165.21.73.78,10.0.180.5,57166,80,HTTP,552,3.087,5,1,Ukraine,28-01-2025 17:22,Phishing,1
229.184.208.31,172.16.80.227,51178,8080,HTTPS,963,1.418,1,1,United States,13-01-2025 01:31,Normal,0
201.21.82.58,172.16.28.194,28865,25,FTP,20667,1557.99,0,1,United States,16-01-2025 14:22,Data Exfiltration,1
242.106.111.252,192.168.6.221,63806,1337,TCP,4015,299.87,0,0,United States,07-01-2025 07:37,Malware,1
49.177.90.143,10.0.69.31,16663,21,SSH,431,1.901,40,0,India,14-01-2025 16:43,Brute Force,1
127.191.22.198,192.168.59.191,30925,8080,HTTPS,513,4.26,1,1,India,18-01-2025 16:10,Normal,0
209.61.74.247,10.0.65.188,22962,5432,HTTP,651,2.223,1,0,China,04-01-2025 09:19,Normal,0
6.159.109.106,10.0.101.80,40570,25,SSH,255,2.356,272,0,United States,11-01-2025 08:06,Brute Force,1
112.167.74.13,192.168.180.41,29799,3389,SSH,166,1.55,342,1,United States,10-01-2025 12:24,Brute Force,1
43.202.249.40,10.0.127.86,64810,3389,SSH,502,1.279,21,1,Netherlands,20-01-2025 16:09,Brute Force,1
59.62.16.214,172.16.86.185,8720,6667,HTTPS,587,84.03,0,0,China,05-01-2025 09:07,Malware,1
214.244.158.70,10.0.158.45,36207,22,HTTP,1119,4.429,1,0,Germany,16-01-2025 08:16,Normal,0
150.204.197.151,10.0.84.204,14513,443,HTTPS,1213,6.932,3,1,Canada,05-01-2025 23:52,Phishing,1
173.114.190.175,172.16.163.225,10135,80,HTTP,630,7.177,3,1,Canada,15-01-2025 21:55,Phishing,1
5.170.38.189,10.0.104.98,45030,22,HTTP,999,3.318,1,0,Russia,05-01-2025 10:04,Normal,0
11.223.83.200,10.0.14.50,45041,25,DNS,1121,3.072,0,0,Nigeria,21-01-2025 23:09,Normal,0
232.182.19.128,192.168.238.32,57787,22,HTTPS,358,4.681,0,1,United States,19-01-2025 00:16,Normal,0
67.10.103.25,10.0.162.244,59568,80,TCP,1251,0.592,0,1,China,26-01-2025 11:41,Normal,0
3.117.253.9,172.16.61.38,51831,80,HTTP,644,12.749,2,1,India,07-01-2025 10:08,Phishing,1
108.206.66.219,172.16.240.237,14509,80,UDP,3433,0.0281,0,0,Russia,24-01-2025 04:08,DDoS,1
232.153.156.224,192.168.182.200,32126,52665,UDP,66,0.0333,0,0,Japan,04-01-2025 10:30,Port Scan,1
109.28.193.109,172.16.109.139,53026,80,ICMP,1997,0.0039,0,0,China,01-01-2025 20:57,DDoS,1
100.19.127.78,172.16.225.151,1801,25,HTTP,540,3.805,1,0,China,24-01-2025 09:22,Normal,0
105.45.163.192,192.168.159.71,37760,25,DNS,1363,4.197,0,1,Russia,25-01-2025 12:54,Normal,0
207.14.13.112,192.168.197.146,35893,22,DNS,809,2.777,0,1,France,14-01-2025 16:55,Normal,0
19.55.92.217,192.168.34.78,48421,25,FTP,9977,843.1,0,1,Germany,10-01-2025 10:40,Data Exfiltration,1
171.120.246.245,10.0.109.31,50071,3306,TCP,1448,4.718,0,0,China,20-01-2025 17:47,Normal,0
33.17.203.3,192.168.112.98,54687,443,HTTPS,1489,2.4,1,1,Netherlands,26-01-2025 10:45,Normal,0
151.223.113.230,172.16.107.161,18022,8080,UDP,1827,0.0525,0,0,United States,12-01-2025 21:01,DDoS,1
44.238.9.178,172.16.22.119,11366,8080,TCP,1479,3.693,1,0,Japan,28-01-2025 22:24,Normal,0
150.49.149.222,192.168.2.90,63401,22,FTP,299,0.674,461,0,United States,23-01-2025 06:20,Brute Force,1
240.50.222.221,10.0.193.92,60267,21,HTTPS,53089,609.87,0,1,Japan,08-01-2025 06:16,Data Exfiltration,1
163.3.73.59,172.16.253.224,7639,80,TCP,8078,0.0993,0,0,Russia,25-01-2025 04:53,DDoS,1
146.214.191.32,192.168.64.188,21689,53,HTTPS,822,3.659,1,0,France,25-01-2025 08:07,Normal,0
244.156.50.60,192.168.238.89,29361,80,UDP,3022,0.0857,0,0,Iran,09-01-2025 10:41,DDoS,1
204.206.34.168,192.168.84.158,59115,80,TCP,6530,0.0786,0,0,Germany,29-01-2025 16:05,DDoS,1
247.94.204.222,10.0.147.46,33925,22,SSH,479,2.233,190,0,United States,21-01-2025 11:37,Brute Force,1
39.185.53.236,172.16.212.169,3615,5432,HTTPS,316,4.481,0,0,Canada,27-01-2025 08:38,Normal,0
225.70.244.253,192.168.195.215,59424,1337,HTTP,2908,58.85,3,1,China,17-01-2025 13:43,Malware,1
248.221.215.116,172.16.214.110,1515,8080,UDP,3780,0.0296,0,0,South Korea,01-01-2025 03:04,DDoS,1
5.135.133.219,192.168.190.173,30578,5432,HTTP,913,1.343,0,1,United States,17-01-2025 14:03,Normal,0
210.181.52.54,172.16.131.76,55586,21093,UDP,90,0.0197,0,0,Russia,01-01-2025 22:41,Port Scan,1
209.129.11.216,192.168.71.188,61341,3389,SSH,245,2.835,272,0,United States,04-01-2025 20:37,Brute Force,1
141.56.213.147,172.16.184.118,5164,1337,HTTPS,2681,48.74,0,0,Russia,10-01-2025 20:49,Malware,1
136.238.198.124,192.168.2.220,25236,80,DNS,334,0.298,1,0,United States,09-01-2025 06:53,Normal,0
244.91.88.177,192.168.230.89,36468,80,ICMP,2355,0.0805,0,0,China,07-01-2025 10:05,DDoS,1
90.6.175.82,10.0.151.93,41616,25,HTTP,755,14.614,2,0,United States,11-01-2025 03:46,Phishing,1
23.22.223.56,10.0.147.187,41136,8080,UDP,5248,0.0281,0,0,United States,05-01-2025 17:10,DDoS,1
42.35.252.184,10.0.241.158,18804,80,TCP,843,4.946,1,0,United States,23-01-2025 11:41,Normal,0
246.121.72.211,192.168.179.15,15306,443,TCP,3103,0.0317,0,0,Ukraine,24-01-2025 18:26,DDoS,1
105.136.38.41,192.168.229.89,63060,5432,HTTP,735,0.732,1,0,Ukraine,03-01-2025 01:20,Normal,0
44.201.254.217,10.0.248.233,36923,60595,UDP,40,0.0452,0,0,Japan,12-01-2025 05:58,Port Scan,1
131.215.150.249,172.16.197.176,57683,443,HTTPS,896,4.055,2,1,United States,30-01-2025 04:31,Phishing,1
107.203.247.221,172.16.116.164,9783,80,TCP,5939,0.0397,0,0,United States,27-01-2025 06:27,DDoS,1
138.95.113.237,10.0.56.121,9824,22,TCP,460,2.331,442,0,Japan,14-01-2025 09:37,Brute Force,1
113.30.230.75,172.16.226.120,46484,38717,TCP,77,0.0309,0,0,Nigeria,30-01-2025 02:40,Port Scan,1
67.11.202.180,172.16.227.200,53978,80,TCP,1043,2.105,0,1,United States,09-01-2025 17:45,Normal,0
73.171.201.151,192.168.136.29,13324,3389,TCP,221,0.834,339,1,United Kingdom,13-01-2025 23:01,Brute Force,1
69.29.33.237,10.0.239.6,44473,80,UDP,5481,0.0833,0,0,Russia,06-01-2025 19:12,DDoS,1
227.18.218.3,172.16.25.237,23777,22559,UDP,64,0.0124,0,0,Iran,27-01-2025 13:00,Port Scan,1
46.102.234.132,172.16.243.82,13766,25,HTTPS,732,3.822,0,1,United States,10-01-2025 02:13,Normal,0
128.70.241.97,192.168.142.202,16727,8080,TCP,304,3.941,0,1,China,02-01-2025 05:00,Normal,0
48.176.150.127,172.16.251.242,42845,6667,TCP,2909,45.69,3,0,India,30-01-2025 16:42,Malware,1
8.112.122.241,172.16.139.80,39546,5432,TCP,451,4.073,1,0,Nigeria,20-01-2025 21:01,Normal,0
143.131.25.103,10.0.11.233,11875,443,HTTP,2541,51.95,0,0,Russia,16-01-2025 14:14,Malware,1
24.247.251.208,192.168.138.75,6562,5432,DNS,541,0.108,0,0,United States,26-01-2025 04:12,Normal,0
198.148.80.243,172.16.163.7,34983,8080,TCP,4844,0.069,0,0,United Kingdom,08-01-2025 23:09,DDoS,1
195.243.234.249,10.0.50.249,48816,443,HTTP,740,11.053,5,1,United States,07-01-2025 02:15,Phishing,1
134.238.140.167,192.168.91.239,46063,2098,TCP,49,0.0043,0,0,Germany,05-01-2025 05:12,Port Scan,1
54.9.186.27,10.0.226.44,22696,8080,HTTPS,1497,2.901,0,0,United States,06-01-2025 17:04,Normal,0
64.160.48.17,192.168.249.15,49622,443,UDP,4483,0.0594,0,0,China,05-01-2025 09:20,DDoS,1
210.171.191.18,10.0.235.228,1042,8080,ICMP,2135,0.0463,0,0,Germany,23-01-2025 20:00,DDoS,1
148.223.45.108,192.168.203.89,49194,80,DNS,579,4.938,0,0,Brazil,03-01-2025 03:23,Normal,0
35.122.94.217,172.16.84.51,18584,25,SSH,449,1.435,307,0,United States,30-01-2025 08:04,Brute Force,1
76.121.237.179,172.16.241.72,24281,443,UDP,7270,0.0683,0,0,Ukraine,29-01-2025 09:53,DDoS,1
79.73.47.192,192.168.211.249,17481,22,TCP,735,4.965,0,0,Germany,01-01-2025 00:15,Normal,0
32.129.243.165,10.0.12.65,58477,3306,HTTPS,835,3.505,0,1,Ukraine,08-01-2025 10:48,Normal,0
142.245.197.91,172.16.158.226,64486,8080,ICMP,8282,0.0305,0,0,United States,13-01-2025 16:53,DDoS,1
191.81.67.49,172.16.232.223,58029,6667,HTTPS,1817,273.49,0,0,United States,24-01-2025 22:20,Malware,1
170.163.50.113,172.16.81.235,54076,443,HTTP,1366,1.849,1,0,Netherlands,18-01-2025 22:01,Normal,0
43.90.213.22,172.16.63.23,23761,1337,HTTP,3769,242.57,1,0,United Kingdom,30-01-2025 01:02,Malware,1
242.208.112.218,172.16.253.83,19240,80,ICMP,7072,0.0013,0,0,Russia,23-01-2025 22:05,DDoS,1
132.34.79.224,10.0.51.214,22444,25,TCP,131,1.497,451,0,Ukraine,26-01-2025 03:54,Brute Force,1
57.169.37.159,10.0.149.92,12904,443,HTTP,1301,4.616,0,1,South Korea,11-01-2025 08:02,Normal,0
18.46.52.166,172.16.243.252,6417,22,DNS,1013,3.971,1,1,Brazil,29-01-2025 00:53,Normal,0
209.73.132.35,10.0.10.29,53825,22,TCP,1122,3.859,0,0,Japan,01-01-2025 22:42,Normal,0
195.61.190.17,172.16.142.147,65276,5432,HTTP,1455,3.577,0,1,United States,29-01-2025 17:24,Normal,0
146.28.178.19,10.0.63.125,62605,8080,TCP,1642,0.0208,0,0,China,12-01-2025 05:43,DDoS,1
84.133.150.50,10.0.232.26,10628,25,SSH,111,0.655,474,0,Nigeria,06-01-2025 02:35,Brute Force,1
116.237.80.227,192.168.214.209,14216,443,UDP,7057,0.0991,0,0,Russia,29-01-2025 18:59,DDoS,1
138.21.197.163,10.0.72.182,27115,8080,DNS,381,0.715,0,0,United States,02-01-2025 08:24,Normal,0
35.57.192.26,10.0.169.12,58664,22,TCP,189,1.326,464,0,Germany,01-01-2025 16:40,Brute Force,1
136.145.131.12,192.168.40.229,33713,53,DNS,1077,3.184,0,1,United Kingdom,08-01-2025 12:09,Normal,0
170.170.204.119,172.16.68.232,36707,443,ICMP,1618,0.0178,0,0,Russia,17-01-2025 17:18,DDoS,1
95.81.116.247,172.16.39.1,51569,443,ICMP,8097,0.0635,0,0,Germany,20-01-2025 05:10,DDoS,1
146.233.220.22,192.168.24.153,7995,21,FTP,367,2.683,178,0,Russia,02-01-2025 18:14,Brute Force,1
38.197.72.31,10.0.115.152,22381,80,HTTP,869,2.166,1,1,China,08-01-2025 01:24,Normal,0
180.81.23.67,172.16.124.30,61111,5432,TCP,341,3.079,0,0,France,01-01-2025 12:53,Normal,0
94.206.25.12,10.0.153.207,40028,22,FTP,330,1.504,406,0,India,18-01-2025 03:20,Brute Force,1
183.164.28.246,172.16.9.86,8521,25,TCP,606,1.379,0,1,India,21-01-2025 05:26,Normal,0
235.146.45.8,10.0.106.5,47747,18951,TCP,96,0.014,0,0,Canada,15-01-2025 05:52,Port Scan,1
16.183.158.44,172.16.116.168,25408,22,HTTP,1436,1.724,0,1,China,08-01-2025 12:27,Normal,0
239.20.131.39,10.0.202.156,27506,22,TCP,497,3.242,1,1,United States,19-01-2025 00:46,Normal,0
205.198.56.149,192.168.35.77,38233,3389,SSH,108,0.604,31,0,Russia,10-01-2025 01:32,Brute Force,1
252.159.191.15,10.0.93.196,16068,443,HTTP,1894,13.92,0,1,United Kingdom,30-01-2025 19:29,Malware,1
196.53.63.171,10.0.85.126,12146,8080,ICMP,4508,0.0688,0,0,United States,20-01-2025 07:52,DDoS,1
93.191.118.226,192.168.71.151,43156,21,SSH,455,0.647,21,0,Germany,20-01-2025 03:59,Brute Force,1
1.21.244.184,172.16.236.43,31939,25,HTTPS,1375,3.695,1,1,Germany,23-01-2025 19:54,Normal,0
147.192.54.16,192.168.223.204,59110,25,DNS,446,4.295,0,0,India,18-01-2025 06:02,Normal,0
28.163.147.199,10.0.73.69,50092,25,FTP,221,0.516,106,0,China,05-01-2025 07:32,Brute Force,1
168.63.213.33,172.16.23.132,21951,25,TCP,757,4.693,1,0,Iran,20-01-2025 23:23,Normal,0
120.106.249.37,10.0.128.84,51293,22,SSH,263,0.501,311,1,France,17-01-2025 02:03,Brute Force,1
126.155.46.105,172.16.118.64,20406,25,HTTP,1473,7.061,5,1,United Kingdom,20-01-2025 13:58,Phishing,1
243.136.219.58,192.168.42.51,33798,25,HTTPS,534,1.166,0,1,South Korea,08-01-2025 19:07,Normal,0
210.97.91.167,172.16.211.220,57638,443,HTTP,807,3.768,0,1,Germany,14-01-2025 22:25,Normal,0
163.155.80.100,172.16.168.68,5854,80,UDP,7269,0.0183,0,0,United Kingdom,27-01-2025 06:22,DDoS,1
233.125.32.79,10.0.114.90,23517,5432,DNS,1264,4.102,0,1,China,07-01-2025 23:13,Normal,0
127.199.51.140,172.16.41.136,10641,22,FTP,283,1.084,135,0,Russia,30-01-2025 17:33,Brute Force,1
160.120.159.197,172.16.24.50,25591,443,TCP,1059,4.257,1,0,Russia,17-01-2025 02:22,Normal,0
165.235.70.69,192.168.30.202,48003,19651,TCP,94,0.0249,0,0,United States,29-01-2025 02:49,Port Scan,1
42.209.19.117,172.16.4.106,27858,5432,TCP,1247,2.933,0,0,Germany,08-01-2025 00:50,Normal,0
92.192.24.211,10.0.52.33,2470,80,DNS,728,3.197,0,1,Canada,02-01-2025 04:33,Normal,0
74.106.132.21,10.0.166.253,29906,40642,UDP,96,0.0402,0,0,France,16-01-2025 14:58,Port Scan,1
83.144.81.56,172.16.213.62,59875,22,HTTPS,893,1.716,0,1,China,07-01-2025 17:28,Normal,0
41.62.198.136,172.16.174.144,38703,21,SSH,469,2.433,215,0,Russia,17-01-2025 08:09,Brute Force,1
218.82.12.5,172.16.136.244,56507,56641,TCP,58,0.0476,0,0,United States,22-01-2025 17:10,Port Scan,1
69.237.167.251,10.0.39.229,5569,4444,HTTPS,953,53.42,3,0,Russia,28-01-2025 17:57,Malware,1
118.159.113.128,172.16.223.17,63490,80,DNS,1344,3.286,1,1,Netherlands,03-01-2025 13:59,Normal,0
238.186.239.93,192.168.23.196,27605,443,HTTPS,1455,0.183,1,1,Japan,16-01-2025 12:18,Normal,0
61.78.32.13,192.168.214.164,53052,443,TCP,1223,3.024,0,0,India,14-01-2025 23:39,Normal,0
83.34.76.17,192.168.105.148,31247,25,HTTPS,795,12.155,4,1,Russia,10-01-2025 16:46,Phishing,1
239.133.33.207,192.168.154.136,58334,80,HTTPS,314,4.557,1,1,United States,19-01-2025 15:59,Normal,0
212.217.111.206,172.16.224.200,19885,21,TCP,316,0.846,229,0,Russia,23-01-2025 07:20,Brute Force,1
48.194.138.122,192.168.115.77,57223,8080,TCP,1351,2.122,1,0,United Kingdom,19-01-2025 06:36,Normal,0
221.1.225.193,172.16.241.32,14397,80,UDP,2151,0.0876,0,0,United States,13-01-2025 02:55,DDoS,1
8.184.191.103,10.0.43.219,23673,22,HTTPS,474,0.358,1,1,Brazil,13-01-2025 19:11,Normal,0
147.237.120.157,172.16.97.193,5813,443,UDP,5215,0.0457,0,0,Ukraine,05-01-2025 06:12,DDoS,1
36.26.61.220,192.168.186.7,58270,1337,TCP,2978,176.35,3,0,Brazil,02-01-2025 08:07,Malware,1
34.194.8.99,192.168.150.138,36068,3389,FTP,79,2.598,404,0,Russia,13-01-2025 12:08,Brute Force,1
21.162.232.114,192.168.238.225,50729,22,DNS,1230,2.477,1,0,Ukraine,14-01-2025 08:57,Normal,0
98.51.57.6,172.16.84.234,17138,443,HTTPS,842,14.567,2,0,Russia,20-01-2025 12:36,Phishing,1
35.86.106.149,10.0.32.37,56466,53,HTTPS,1227,3.652,0,0,Russia,20-01-2025 23:41,Normal,0
238.163.183.55,172.16.51.242,5394,6667,HTTPS,2260,124.85,3,1,United States,11-01-2025 20:23,Malware,1
76.21.132.124,192.168.151.192,56694,8080,DNS,1255,1.604,1,1,United Kingdom,04-01-2025 20:37,Normal,0
99.137.134.207,192.168.165.190,46116,64869,UDP,67,0.0181,0,0,Brazil,18-01-2025 14:18,Port Scan,1
145.140.113.138,192.168.38.27,55545,1337,HTTPS,3957,272.59,2,0,China,24-01-2025 09:38,Malware,1
85.141.68.122,172.16.255.12,11201,8559,TCP,45,0.0037,0,0,China,25-01-2025 07:54,Port Scan,1
31.93.170.132,10.0.120.88,1234,28169,TCP,78,0.0084,0,0,France,25-01-2025 07:34,Port Scan,1
134.64.235.192,192.168.201.27,21954,3389,FTP,453,2.005,307,0,Russia,29-01-2025 06:51,Brute Force,1
40.109.159.160,192.168.63.191,24722,54619,TCP,97,0.0074,0,0,United States,17-01-2025 14:46,Port Scan,1
116.39.76.37,10.0.142.223,61052,53,HTTP,541,2.65,0,0,United States,13-01-2025 09:15,Normal,0
178.186.214.92,192.168.179.163,26655,3306,TCP,1435,2.577,0,0,China,24-01-2025 10:37,Normal,0
158.223.173.190,172.16.114.191,43433,15572,UDP,84,0.0336,0,0,Brazil,05-01-2025 23:23,Port Scan,1
69.235.109.152,172.16.125.55,2796,25,FTP,172,0.556,227,0,Russia,22-01-2025 13:32,Brute Force,1
37.106.32.17,192.168.146.119,26042,22,TCP,1111,1.104,1,1,South Korea,28-01-2025 06:14,Normal,0
140.20.57.203,10.0.79.46,39712,7987,TCP,79,0.0392,0,0,Brazil,03-01-2025 05:52,Port Scan,1
43.233.170.55,192.168.84.146,17914,21,TCP,492,0.505,22,0,India,26-01-2025 19:21,Brute Force,1
228.48.235.231,192.168.8.123,14947,80,TCP,1489,0.795,0,0,Germany,06-01-2025 04:38,Normal,0
217.28.94.203,172.16.172.168,58734,8080,TCP,5705,0.0774,0,0,Japan,16-01-2025 16:37,DDoS,1
178.60.28.79,10.0.80.149,55457,13327,UDP,87,0.034,0,0,India,06-01-2025 22:02,Port Scan,1
40.75.124.235,172.16.203.169,28477,52341,UDP,72,0.0111,0,0,Russia,06-01-2025 17:07,Port Scan,1
185.246.238.31,172.16.126.249,55849,26683,TCP,72,0.0273,0,0,United States,09-01-2025 06:14,Port Scan,1
200.13.206.224,172.16.246.192,4753,25,FTP,25195,1223.95,0,1,Russia,17-01-2025 22:18,Data Exfiltration,1
119.138.200.60,192.168.156.249,46232,5432,HTTPS,883,3.881,0,0,Ukraine,19-01-2025 22:18,Normal,0
7.184.242.40,172.16.148.220,51705,21,SSH,360,2.884,76,0,Netherlands,04-01-2025 20:44,Brute Force,1
35.254.166.183,172.16.188.172,17538,22,HTTP,472,1.345,1,0,Russia,30-01-2025 19:36,Normal,0
171.141.198.203,172.16.217.114,27356,25,HTTPS,1077,2.485,0,1,United Kingdom,12-01-2025 11:22,Normal,0
86.63.78.210,172.16.40.254,3245,443,TCP,6293,0.055,0,0,United States,29-01-2025 15:20,DDoS,1
43.254.239.13,10.0.5.173,48512,4444,HTTPS,1646,266.67,1,0,India,22-01-2025 18:05,Malware,1
171.37.140.48,172.16.250.202,51138,25,HTTP,395,3.668,0,1,China,23-01-2025 05:16,Normal,0
100.216.180.76,10.0.207.53,61131,22,TCP,135,2.37,319,1,Iran,08-01-2025 23:35,Brute Force,1
87.125.54.174,10.0.61.13,25538,80,HTTP,731,0.33,1,1,Ukraine,12-01-2025 03:41,Normal,0
199.106.65.16,10.0.0.199,42822,17304,TCP,84,0.028,0,0,United Kingdom,25-01-2025 03:13,Port Scan,1
179.40.230.70,10.0.193.97,36763,443,HTTPS,1488,0.588,0,0,Netherlands,27-01-2025 12:31,Normal,0
216.68.234.26,192.168.70.98,43941,443,HTTP,630,1.595,0,1,Ukraine,09-01-2025 13:08,Normal,0
124.23.172.57,192.168.84.181,13756,443,DNS,1229,2.763,1,0,China,06-01-2025 09:12,Normal,0
38.221.195.18,10.0.37.145,11819,25,FTP,249,2.844,443,0,China,25-01-2025 18:02,Brute Force,1
178.208.128.55,10.0.136.31,17481,25,TCP,402,0.511,306,1,India,17-01-2025 09:28,Brute Force,1
165.166.11.93,172.16.72.4,28263,8080,HTTPS,757,1.313,1,0,United States,25-01-2025 20:40,Normal,0
76.204.207.187,172.16.150.188,65235,80,DNS,533,1.695,1,0,United States,09-01-2025 00:53,Normal,0
220.228.149.167,172.16.76.96,2190,3306,HTTPS,1172,4.175,0,1,Germany,17-01-2025 22:35,Normal,0
101.136.33.187,192.168.1.194,2513,8080,DNS,1289,1.958,0,0,Canada,27-01-2025 01:57,Normal,0
75.147.69.244,172.16.48.35,64120,25,HTTPS,23174,1568.66,0,1,Nigeria,15-01-2025 04:56,Data Exfiltration,1
119.67.131.196,192.168.206.35,15208,25,HTTPS,1732,14.295,5,1,United States,11-01-2025 19:09,Phishing,1
40.208.53.44,172.16.165.42,8883,4444,TCP,2106,253.41,1,1,United States,01-01-2025 14:11,Malware,1
45.25.167.130,172.16.103.26,51797,25,DNS,996,3.854,1,1,Nigeria,28-01-2025 18:12,Normal,0
222.35.40.203,172.16.28.209,54366,443,UDP,4967,0.0412,0,0,Nigeria,05-01-2025 13:02,DDoS,1
35.77.191.94,172.16.49.190,60914,80,DNS,954,1.249,0,0,China,25-01-2025 10:35,Normal,0
84.92.150.224,172.16.253.149,48252,80,DNS,508,1.184,1,1,Japan,09-01-2025 20:10,Normal,0
230.127.113.114,172.16.144.101,11661,8080,HTTPS,1025,3.839,1,0,United States,01-01-2025 19:35,Normal,0
222.71.27.173,10.0.132.195,13587,443,TCP,1095,3.433,0,1,Brazil,11-01-2025 18:21,Normal,0
223.248.161.93,192.168.246.87,1458,80,HTTP,1276,4.621,0,1,Russia,07-01-2025 10:24,Normal,0
168.16.138.123,10.0.189.208,42901,3389,FTP,278,1.27,404,0,United Kingdom,12-01-2025 14:26,Brute Force,1
115.178.162.140,172.16.189.129,44812,80,HTTPS,1372,3.547,1,0,Germany,27-01-2025 22:16,Normal,0
176.188.26.9,192.168.89.49,48550,22,DNS,1001,2.905,0,0,Russia,07-01-2025 15:39,Normal,0
130.165.57.199,192.168.77.60,15445,8080,DNS,673,2.217,1,0,United States,20-01-2025 23:52,Normal,0
68.107.35.118,172.16.170.102,51457,53,HTTPS,346,2.4,1,0,Netherlands,05-01-2025 04:56,Normal,0
188.91.76.194,10.0.183.96,5791,1337,HTTPS,2642,75.23,1,0,China,01-01-2025 08:54,Malware,1
218.179.140.131,172.16.215.55,49265,8080,HTTP,2929,180.48,3,0,Germany,19-01-2025 10:25,Malware,1
51.7.230.104,192.168.11.98,35616,5432,TCP,1403,2.578,1,0,United States,14-01-2025 03:27,Normal,0
47.169.140.238,192.168.57.188,37320,22,FTP,210,1.429,383,0,Russia,16-01-2025 17:26,Brute Force,1
115.34.40.123,192.168.26.224,18334,59516,UDP,91,0.0139,0,0,Netherlands,13-01-2025 11:50,Port Scan,1
156.178.149.215,192.168.235.54,31612,8080,HTTPS,3477,42.3,3,1,Nigeria,01-01-2025 15:10,Malware,1
135.193.41.52,10.0.1.222,55460,6667,HTTPS,3578,158.56,1,0,India,03-01-2025 02:19,Malware,1
62.84.36.183,172.16.250.174,63294,80,UDP,4207,0.0621,0,0,Russia,06-01-2025 14:49,DDoS,1
213.113.10.163,192.168.108.111,36358,4444,HTTPS,3232,85.18,3,0,United States,22-01-2025 20:50,Malware,1
174.115.121.42,172.16.49.31,36569,5432,HTTP,288,3.696,0,1,Germany,16-01-2025 01:25,Normal,0
4.185.254.87,172.16.82.90,7727,80,ICMP,6242,0.0731,0,0,United States,04-01-2025 01:58,DDoS,1
206.98.24.200,172.16.170.234,24138,25,HTTP,1641,1.689,2,0,Ukraine,02-01-2025 00:36,Phishing,1
4.69.67.225,192.168.105.219,20639,5432,HTTP,1288,2.238,1,0,China,07-01-2025 20:11,Normal,0
